,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
10,0.01543487119698072,-0.09788685921063098,0.06856025708976363,-0.11485021209106769,-0.18590625903636773,0.058942080753885844,-0.12857861656361422,-0.16427005982038267,0.2660163672767878,-0.09595621022170063,-0.1945108372179052,-0.012662057692182064,-0.12585744439716942,0.0650553888401378,0.04701737579292201,-0.003257240396762416,0.02350985639788751,-0.050204454057328665,-0.04300408953092201,0.02545219839857962
11,0.013383346075808385,-0.09048916636253408,0.06335593469112259,-0.10629541537451466,-0.17067695105131522,0.05547133397909265,-0.11785434566520216,-0.15079873094381754,0.24169402071480592,-0.0890325713705294,-0.17190128738355634,-0.013366512939059015,-0.1156758886199494,0.05871839193917829,0.04102416847464287,-0.006271935228619241,0.021541502150462633,-0.043314478308148656,-0.036457485899798796,0.021336531542175536
12,0.015149613852541573,-0.0952216193150393,0.0662260142235118,-0.11045730656018209,-0.1778289149025029,0.05585824646198936,-0.12047489275589457,-0.15203404250120645,0.24302206092111325,-0.0867430947907746,-0.17334988031214418,-0.012476885401161243,-0.11107464954641615,0.0582155386022013,0.04302410294881025,0.0035127143164060885,0.019743341863981616,-0.044889978155605664,-0.04132030928946691,0.025477634717714824
13,0.0022599670097216244,-0.05375181420384622,0.038300137646285315,-0.06618498018894159,-0.09950028941847529,0.042209667506229225,-0.07334173150898267,-0.10086972148256759,0.15554357814172917,-0.0737536589177714,-0.09310043527620275,-0.03134242770137845,-0.10857607236949876,0.052391708063475005,0.030707511556998777,-0.006454819791534213,0.013911252901825372,-0.018084993930116415,-0.009379948045469617,0.002084720768869811
14,0.021320028428648524,-0.11394454581852573,0.07837837060464597,-0.1291981919584602,-0.21053514203692755,0.06055613161696934,-0.13782194283170418,-0.16872832172306107,0.2698399133083718,-0.08781295280341432,-0.19653192438322903,-0.0016046066827686918,-0.10268854075508858,0.053598239157819395,0.04080401770522755,-0.0038281788628668316,0.0215836586531609,-0.049622154124940865,-0.04515211276079499,0.02858103478395878
15,0.023194797363517015,-0.118541008650375,0.08098354637421204,-0.1327376391158941,-0.2164572275830552,0.06030169118793321,-0.13879865936327815,-0.16723553319190726,0.26570399960813396,-0.08316065738853401,-0.19273810409613285,0.00590946155149538,-0.0899673687414155,0.04477407212335466,0.03267897195344869,-0.01868693567974042,0.022666913801173156,-0.046964994560923214,-0.0396603905714782,0.02486222395651075
16,0.01276696040180984,-0.0858482026205135,0.059219396945335616,-0.09856783716418097,-0.15612979238752633,0.05065002875917066,-0.10418052339466166,-0.1315924316272761,0.20621148988462554,-0.07773918826909135,-0.1386352818862767,-0.014282019471665082,-0.0993495434786274,0.04847163696320072,0.031372392661202,-0.010545885540633243,0.016102455702368228,-0.028909976651183257,-0.02045546977207276,0.010366467515813813
17,0.018824461907709335,-0.10607554392393745,0.07310261873805353,-0.12091396072463714,-0.19590827915299314,0.058348493048320925,-0.12983118158865342,-0.16121983312220098,0.2582837526633212,-0.08839644276801212,-0.18669660764322857,-0.013273127999362984,-0.11609396338158995,0.0633875737413046,0.048997768990728614,0.010424330080141188,0.02268976629996422,-0.052384381873461464,-0.05005224069588772,0.03140426290465264
18,0.008694540683740074,-0.07225485075268431,0.04992802999663949,-0.08365591986101074,-0.1296960064530138,0.045581108615694275,-0.08744203803310298,-0.11255773510801907,0.17335414827544648,-0.07160954933052933,-0.10965063049079801,-0.017571422345944207,-0.09770785259853394,0.04475292145290714,0.024155908933294317,-0.028461918489144294,0.02047085438272086,-0.026098463625484847,-0.015349756292697771,0.007060613336547958
19,0.009103252539917093,-0.07173665368205151,0.0489987037399128,-0.08143782229768656,-0.12541037626484028,0.04300254394506163,-0.08114406013430327,-0.1014407347344506,0.15078597825819157,-0.06019796729905896,-0.08615136949927726,-0.009325569867909427,-0.06467257563041892,0.025449766969909648,0.009828427108543342,-0.02843101071684609,0.009255878416034773,-0.006374168436944041,0.0038488973497108887,-0.0050560731816500825
20,0.013603585421736382,-0.08584714742763272,0.05841069954576087,-0.09624543582282782,-0.15162743725890085,0.0472553482842875,-0.0964612914079126,-0.11749068478363188,0.1779762046839853,-0.06298489094520777,-0.11106445841595164,-0.004134354365382862,-0.06325425898784222,0.02767036792593582,0.015618330423503864,-0.017421105330747564,0.00990913530319082,-0.015414590939961226,-0.008634792180690302,0.004242837095630415
21,0.03338868541427516,-0.14575152335419866,0.09743868151104021,-0.1565540636190267,-0.2573619686123319,0.06235398638048256,-0.15326247681100447,-0.17256562427039474,0.2679177747734492,-0.06647907413603371,-0.19089754785438764,0.01596234221928121,-0.04944841954740115,0.030838269815894777,0.03192194438705005,0.01629737819576646,0.012931544872950873,-0.04363825535752193,-0.04670455499413809,0.03214876688603882
22,0.02248386682726248,-0.11502921500574716,0.07826633946036642,-0.1280089317248365,-0.20802305998867188,0.05779874878720932,-0.1320144775189671,-0.15786935504975874,0.24843230484403417,-0.07648683452910901,-0.17456446252325172,-0.009148669015389946,-0.08649599064902731,0.05213899072008525,0.04645006569064983,0.03676727224367076,0.012477564212603051,-0.04294195156117147,-0.04718129345235085,0.030843694054838146
23,0.02126467021222463,-0.1100741032450494,0.07444890069424927,-0.12145433803327108,-0.19590732366666183,0.054947800576444404,-0.12291261070895719,-0.14683471543245882,0.22901470763084228,-0.07282456869453327,-0.1573120809643085,-0.0058100682284618465,-0.08098155759124513,0.043715101547601214,0.03426953860820998,0.008226743434279066,0.013721411833053814,-0.03351107171844927,-0.030034508208418687,0.01804953884945037
24,0.023489526371642335,-0.11321485519477328,0.07526414198401217,-0.1211051393233762,-0.1944404291030677,0.05080738004186857,-0.11417464878880988,-0.1288443752237103,0.19201638758916734,-0.052528608610549754,-0.12067447800241,0.011604843869988515,-0.028287392962277336,0.01152110958112801,0.008438980824771507,-0.009774701989512356,0.0038720866897696384,-0.01058825294297173,-0.006335260655974717,0.0038883419224281617
25,0.014760431523102913,-0.087670756239739,0.05887940689131429,-0.0961431209862904,-0.1507640028323636,0.04555712160897559,-0.0925052243257313,-0.11019455950712194,0.16332172413758228,-0.05673331735668647,-0.09551045172979647,-0.004002304234436468,-0.053038043244195913,0.021447730248293898,0.009605413953573047,-0.021998152763438816,0.008170468455851123,-0.006457454156379077,0.003165569707380549,-0.004677944926021993
26,0.020492200015455375,-0.10435129730063303,0.06952583065781479,-0.11227578802933443,-0.1788648182586137,0.04870508052836023,-0.10570869007960476,-0.12053044174974632,0.17776748669914919,-0.05227535847636516,-0.10619915469258781,0.006290076208582317,-0.034347830239462876,0.012708733053206762,0.005735615461212562,-0.020583438393589216,0.006425931843056158,-0.006489269131517242,0.00177417497864003,-0.0029385693379116416
27,0.019480214370691817,-0.10111424127856421,0.06734519103416012,-0.10885435384594651,-0.17286038063291673,0.047826686236381984,-0.10261263585166021,-0.11787420541951293,0.1741223225620917,-0.05286004430369167,-0.10369150144698666,0.0016583083663062235,-0.03922439200124724,0.016723114257751283,0.009759582937214111,-0.011146967183055948,0.005234605946251706,-0.006733325710418194,0.0001213234984810371,-0.001909271353249702
28,0.018785825541068384,-0.09703719762040829,0.06392842255845486,-0.10267998110735735,-0.16146137163381602,0.04437055295979712,-0.0929059802318807,-0.10498805452256088,0.1515221613135988,-0.04623169304933133,-0.08584351318079189,0.005137281189372795,-0.029271667664222453,0.009265240603344868,0.0025502439344472568,-0.020025386988890777,0.0034550272743302025,-0.0026143544375156432,0.00348396872465915,-0.003251078010255838
29,0.0343057569777367,-0.14384918378423395,0.09420014709198492,-0.14928518267927776,-0.24279720646451464,0.0560276985166882,-0.13627477840985447,-0.14724535790129412,0.2202674176868414,-0.04992251810021165,-0.14440587435585542,0.017910670266924437,-0.019117615171108115,0.011056030805525814,0.013312418152878997,0.005015936503104293,0.002651666334767551,-0.015350948543915966,-0.012600268555054335,0.007849632844938524
30,0.046643689353914726,-0.1782772774069369,0.11564282100636983,-0.18115856905446184,-0.29808673195471896,0.06086621861335112,-0.16003582937770547,-0.16317155538519693,0.24087061467029752,-0.036341266686825656,-0.15973724394357608,0.03530565842360463,0.02495367062565548,-0.005589154385372495,0.011140751872947007,0.035292504063729926,-0.007376209699087071,-0.014210029047765974,-0.02120284522502766,0.016549658995954657
31,0.030476489319239932,-0.13447758765778103,0.08876466447762751,-0.14189366662981945,-0.23029490471677805,0.05717112016901848,-0.13577631734762632,-0.15534042025775857,0.24219022694625647,-0.06956216490311193,-0.17161357118455875,-0.009738358445381333,-0.08977782589174275,0.05505129158355056,0.04797520989174493,0.02704303405142306,0.020469053986570302,-0.051818673065194734,-0.05346460962328296,0.03452057247355892
32,0.012410419650901788,-0.07938129654166494,0.053013918977748604,-0.0865501458105805,-0.1335909195052048,0.04207723584321577,-0.08123844011296544,-0.09733820855052304,0.14125667591825122,-0.052927741833906944,-0.07457136939172694,-0.019102480570775623,-0.061116520065563874,0.03028568992167625,0.018538583388162597,0.002950449155358589,0.0062511931201647206,-0.005478879251963532,0.00013501459009442998,-0.0029177086315731278
33,0.03528680961066989,-0.14292242569381705,0.09221679756767644,-0.14455526029885127,-0.23366983044426767,0.05105352528430887,-0.12453931968081093,-0.12869338818435527,0.1865160618952866,-0.035871887152346627,-0.11849104025986247,0.0278504381120199,0.0019659288101914114,-0.0026930832105643747,0.0009317768215013313,-0.01645208349482706,0.007486702417435303,-0.018923460580680014,-0.019346869414036624,0.015122712754255072
34,0.05276443825040889,-0.19253495731053774,0.12314779308642759,-0.19074776236661303,-0.313381197525,0.0592962732317664,-0.16047276927723092,-0.15640697730127837,0.2258882427245109,-0.024762671055149617,-0.1475312595516952,0.04317382338719076,0.0411215285016966,-0.014827441736092642,0.003402397107773503,0.020368243366916037,-0.002342886689164057,-0.018021234593966606,-0.025916744002318193,0.021116970146343915
35,0.03424166434706241,-0.14014549446921615,0.09037697574512749,-0.14177491959605776,-0.22852513672069283,0.050881780573943255,-0.12236528359948018,-0.12772633149094906,0.18492989421803752,-0.038531309687290044,-0.11282558241908679,0.016736849301051144,-0.0057623411122545085,0.0030605956460028876,0.00561612743114529,-0.0002632907025344536,0.001243230975471198,-0.007313415097938793,-0.004479547405360155,0.0026594395912751256
36,0.03151194434000273,-0.13105521773611953,0.08406013677382006,-0.13157620370467438,-0.21020617494894114,0.04753628636658321,-0.1107793508193296,-0.11507882708028597,0.1634745143221922,-0.03628787967768022,-0.09411057067832156,0.01338640274587361,-0.010298574362028733,0.0024881899275415254,0.000926983944182381,-0.015706281841587563,0.004245607119942391,-0.004079025168148438,0.0020266037620898024,-0.002566875275992757
37,0.02602411208288616,-0.11525450239291309,0.07409054858736074,-0.11656129954795935,-0.1841696386009841,0.04462621571629803,-0.09851056343363698,-0.10494122195044656,0.14814245998685963,-0.0386174332274241,-0.08082180337583936,0.006481490970035292,-0.01910261143502982,0.005444717039474156,0.0006329410113964032,-0.017792490867683232,0.0029502439451256617,0.001216199821720756,0.008956527162294763,-0.007878187622635834
38,0.050804255344942886,-0.18570489950898053,0.11805830825866304,-0.1823982788901178,-0.29804118872154417,0.05715614920409656,-0.15226946516044287,-0.15075457936169764,0.2205034490356118,-0.032105885140925286,-0.14712737757260871,0.025434758524087785,0.003197068268084818,0.007051645410399888,0.01813150522449788,0.02479273326720606,0.00632611026168709,-0.030398518928469766,-0.0368837326927982,0.026906867131553155
39,0.02073349575974282,-0.09953670741271688,0.06398723935323732,-0.10111901992395535,-0.15726264456066694,0.041155488787559674,-0.08501327624617272,-0.09305212631717488,0.1301470091434729,-0.04040819249334542,-0.06571011173450718,-0.009693144093981563,-0.03721869731477642,0.01804570925248852,0.011044027676881016,0.002540379393168195,0.0016396251564059832,0.0004287370116090129,0.005383865533782988,-0.006012376011153124
40,0.013926122800192522,-0.08041321880033632,0.052104253982352404,-0.08344421831548868,-0.1267299848780382,0.0382703095980557,-0.07167316333355316,-0.08356717408396751,0.1175159000910166,-0.04685379513431943,-0.05653421122591191,-0.023843103738799967,-0.0661948135734907,0.032837754905555634,0.01869477312168108,-0.003539751393938269,0.010550390443427402,-0.009379400733129643,-0.003955598378111289,0.00026998417304494504
41,0.060300220037882296,-0.20696137037969475,0.12889171372793276,-0.19573845577637178,-0.31911430500267857,0.053558035635738695,-0.1503457621137144,-0.13574829427625532,0.18784022102465145,-0.007435067572899245,-0.1162069796830663,0.0419825340121807,0.06290948148236858,-0.02390882858201417,-0.0006909162204569406,0.03787402370527746,-0.013822435834589484,-0.003133212485201183,-0.012354939038383986,0.011476070276668544
42,0.05287743599517997,-0.1873745470640434,0.11728672278304735,-0.1791107629519812,-0.2908360633213763,0.05203486333204744,-0.14007341003243862,-0.13043318483999702,0.18139730592878084,-0.015127391841591162,-0.10955748634962068,0.03493790229592499,0.04308830663938316,-0.017697394022566173,-0.0023154654153790402,0.01577347269466838,-0.006503217553591688,-0.0031913596184857443,-0.006271949302638518,0.005832302817615882
43,0.028533394674971787,-0.11987445986169802,0.07583313577616337,-0.11793466154933531,-0.18564105109352577,0.042680407421070425,-0.0952971676048711,-0.0989468527345028,0.1382250391896959,-0.034745627334890165,-0.07302204607587454,-0.012013513038774857,-0.03207601896979582,0.022161326631461677,0.020619451088217482,0.030327747964402487,0.00038077711698087725,-0.00629616278628329,-0.006910035398336965,0.002986272935675986
44,0.0699396796754109,-0.2316063522145483,0.14295654288637408,-0.21537172498390716,-0.35188684542702386,0.054775653735352196,-0.16099705437791625,-0.1406596222213909,0.19414087940457417,-0.0007548729321800536,-0.12354075207023264,0.03955821689724051,0.062172486464407005,-0.01701480148516634,0.009507186028279524,0.054385645551701105,-0.0067762159257963766,-0.019470415496783987,-0.034721786213771255,0.02829627387352446
45,0.028887209131692713,-0.11759441733826273,0.07297821842864208,-0.11190945054496862,-0.17384193294838912,0.037767087433808855,-0.08206100106678149,-0.07934663845321455,0.10215508170393696,-0.02265532955624316,-0.04433762565016308,0.009602604073678111,-0.005391590738781395,-0.004299747954884048,-0.00987792342450916,-0.03700395455078646,0.005935356713337446,0.0021188067642557685,0.009223473845998838,-0.006724242663493388
46,0.028395033401900128,-0.11616286064910313,0.07209469603551748,-0.1106747574189484,-0.171916219076993,0.03784921586191241,-0.0822243816808674,-0.08073232379533005,0.10553395994743364,-0.024042839669366805,-0.04666924164097316,0.0016316218268454747,-0.008917656969367603,0.002414112125954899,-0.00023554644143513486,-0.007596032803845872,0.0007923077664644843,0.0025509103511615503,0.005146303835798213,-0.0037252032374058912
47,0.04749274582278213,-0.1666165521314543,0.10214761171295836,-0.15381839234448716,-0.24551322271220813,0.04143234845902887,-0.10789421648818913,-0.0905628831164751,0.11065981483563565,0.004589106409492873,-0.04624685480425995,0.04034606211545448,0.08165755636687401,-0.043995705195306385,-0.02670423464413267,-0.0006965254241191896,-0.018094317949786533,0.024891888970572953,0.022599658130472617,-0.012370073124765674
48,0.0607665101063776,-0.20385485792899855,0.12470981522757855,-0.18718507206533225,-0.30229460439132705,0.04835288563757073,-0.13567530035901534,-0.11845304560366188,0.1601337468278481,-0.004707520179849926,-0.09557235248331009,0.032921220202628,0.04502298293964821,-0.016589177385324814,-0.0005437935320495261,0.018180980063371367,-0.00385637361233369,-0.007993738515399538,-0.012454681269497924,0.010149402138162178
49,0.047779516762511964,-0.16478047632518417,0.09946616375199065,-0.1482152664563128,-0.2340280736703296,0.03810399576554139,-0.0976289335223199,-0.07929282238550477,0.09378871024731998,0.0023126575539547485,-0.03610594156025493,0.029174128393723475,0.05094996790025713,-0.029829584432807105,-0.021576587205922346,-0.019053999342458907,-0.006773529958262289,0.01580922990466351,0.01886480629098739,-0.012254997877014567
50,0.025679941581194427,-0.10757331366630993,0.06627186583370345,-0.10145581738021882,-0.15545979711916494,0.03525492476297688,-0.07263639509826285,-0.07098682201087066,0.08910853384918827,-0.02323977992815022,-0.030462774547510292,-0.004916471421573372,-0.013586061431550663,0.003380566524913923,-0.002465520140898586,-0.012758469632221419,0.00035414437231315175,0.010734852950159452,0.01789142740862753,-0.014257379006015177
51,0.05112782849676799,-0.17467485282874776,0.10578230126164824,-0.1579712359698691,-0.2512100729684164,0.04090551578759184,-0.10804541067745256,-0.09120228948607456,0.11536687807366644,-0.002227771050095018,-0.055404797740973365,0.014588972754303526,0.029267533031526877,-0.00864271071095734,0.0016798617969017618,0.02003870600007837,-0.0017968404196644857,-0.0033001707609414646,-0.007469537382170828,0.005972854284928446
52,0.06526050835754571,-0.21289450287687958,0.12850030044019134,-0.19089763438743662,-0.306988961135334,0.04575748105969569,-0.13147597266479438,-0.10961682890610659,0.1444029179298603,0.0011782201834186503,-0.08232138649015339,0.01886412998891138,0.034850733106256616,-0.0051205427916320365,0.011502395604414404,0.04449829820385853,-0.0031580183881724567,-0.012293276829735685,-0.02058872142343496,0.014917519580929666
53,0.059051483425113786,-0.19297983115073405,0.11508487901222245,-0.1697287967958178,-0.269670617344237,0.03969418664943946,-0.11034080960186086,-0.0882411443520621,0.10957526100319274,0.004614421548187943,-0.05299614301094382,0.019430804629219305,0.041802882238568886,-0.015128600440924544,-0.0021518967246052763,0.020941434554258224,-0.006666739232364913,0.003015818374964839,0.0005307534238826164,0.000270617005751105
54,0.07092809766802141,-0.22744755410677273,0.13700530833370994,-0.2030676699269357,-0.3279805611792389,0.04701895201282186,-0.14026039540204008,-0.11580086417682225,0.15405664292756244,0.006352622532075819,-0.08938637392818737,0.005479520778562222,0.04183232471606477,0.00623200239437363,0.03522660359910522,0.1256092832501824,-0.015455249875648164,-0.0175672655842586,-0.04365076597736906,0.03368946065583309
55,0.05286271236082096,-0.17795378471654213,0.10681660715057369,-0.1585953767203857,-0.2512296918382326,0.04000043613804421,-0.10587736998134249,-0.08863466413790788,0.11177074191453792,-0.0037239811766720315,-0.05246497466283182,0.00835583699422582,0.017771633724161587,-0.002978030106742953,0.004122000562784017,0.017544270458575074,-0.000757600929050982,-0.0015442613167566204,-0.0019692609109611173,0.0006195187073466168
56,0.031380539267751154,-0.11842853493246985,0.07052425526733595,-0.10505808319436803,-0.1594216839658819,0.030891140291138968,-0.06469404325727693,-0.05509930391137883,0.05984793101846514,-0.010910464370524647,-0.007285675645925396,-0.0036061530192252646,-0.004818957677138567,-0.0019146461483176922,-0.008055379572134745,-0.023131813948813137,0.002966351173869145,0.011113083328986044,0.0186419309882285,-0.014613418760153759
57,0.06258707948821679,-0.20076873056434924,0.118835486991209,-0.17428437535217275,-0.2767462663673538,0.039069608579499315,-0.11133909872496513,-0.08793313457646448,0.11007194224987492,0.005412094253075125,-0.052178645482894116,-0.012974127194445443,0.019096742224463482,0.014755611382593292,0.03501767517545706,0.11719091079423812,-0.01704400976168983,-0.004597400535914642,-0.022612742044847343,0.015860552740310764
58,0.08542446513570921,-0.25501582967014835,0.14773859134666106,-0.21200875787037643,-0.33749471128773834,0.035668045265270995,-0.1192020894404612,-0.07409099785543967,0.07725902314155174,0.03883114946664056,-0.032339414513328245,0.044612930116729614,0.09374739787839864,-0.04143842813327851,-0.018984610541476377,0.0052897488101027006,-0.004563207416971829,0.0005299117352760298,-0.005126867431011177,0.006049738846369955
59,0.08062081907954391,-0.24105562593097762,0.1389451283323648,-0.19886363970703713,-0.3150293675243596,0.03338243628772388,-0.109758720312991,-0.06734526639186557,0.06824061952045044,0.036839057997245586,-0.02608458134699798,0.046840344002495836,0.09830963320560858,-0.04658033253037498,-0.024094719177733225,0.0026291774830024058,-0.009780073254890132,0.007879741796177814,0.0011122637299321567,0.0029276737589743495
60,0.06865874612940717,-0.21461660365838736,0.12564979329618306,-0.18267427595132846,-0.28950158953998095,0.038031239824419145,-0.11214117496090967,-0.0851090817092429,0.1049038895698338,0.0082523937545152,-0.04916370467400981,-0.015068875391699366,0.010989168868783263,0.018113847078607703,0.0344566009990882,0.09984654435955122,-0.008351875630102461,-0.009584646781339958,-0.022202510649189107,0.0143895539256462
61,0.009746232150851911,-0.06172389001374854,0.03732061769222985,-0.05785137669548684,-0.07978198901374738,0.02688278936777149,-0.03699669011092222,-0.04172471501483255,0.044976244099687784,-0.031247680737038187,0.00761704204180878,-0.028755871369603857,-0.05119452783520225,0.018621054276915558,0.00020363904821034336,-0.02717919710395258,0.005488535669615203,0.015263917215312629,0.027289819884747508,-0.022347249625396415
62,0.08016925001815926,-0.24232894795304782,0.14081801708447483,-0.2031500457232853,-0.323683382451985,0.037743318182713245,-0.12141385886998239,-0.08590255378372863,0.1031716544474317,0.023796828848934238,-0.0501946515215495,-0.0027496665097517673,0.05037864590678777,0.004121542226183346,0.034132958940293875,0.13529655199316182,-0.018724741354115497,-0.009875475676307985,-0.03640200206929925,0.028396530063718478
63,0.07669733343850385,-0.22822533526227468,0.12990548298606233,-0.1845675358400727,-0.2895416123964058,0.030412633390291145,-0.09784487388377905,-0.059661476468184454,0.059928568334358674,0.028568962404863184,-0.017943190153955985,0.011445177003828442,0.05741245863775654,-0.01551453891355396,0.00422175326544814,0.057881978590312674,-0.014530053025908256,0.006415349376099606,-0.0036785494127547936,0.003929305592461556
64,0.1097085052802366,-0.3090161542131779,0.17396748997365033,-0.2438678466964951,-0.3865249953014036,0.030390010177487537,-0.12214992260698003,-0.061966715997476045,0.05662789824440577,0.057483850348106935,-0.02320015716528162,0.03310409462478601,0.09730543779083164,-0.03139544151292632,-0.0017484178111472613,0.05228887051178386,-0.00720080654476326,-0.008077038808760846,-0.02187679494598737,0.01864271356141106
65,0.01540036141368085,-0.07304685644907455,0.04222231210202158,-0.06291126414166556,-0.08693249057769635,0.023813532610558883,-0.03331145996146683,-0.032155459233949586,0.027828440077011733,-0.02080637869395224,0.019408339967937317,-0.023420841717639307,-0.031206218792399477,0.009430903097626134,-0.0039072421309673646,-0.018034693732987713,-0.0003018654964478179,0.01954985827216861,0.02692129515827929,-0.020121469487380656
66,0.05053717014604611,-0.16311630574425845,0.09383010435207385,-0.13543484786441734,-0.2088328672451302,0.029511184259979086,-0.076302179440161,-0.05568730514146596,0.05946734846724329,0.005993879264442121,-0.009651001169741765,-0.01792816876072182,0.015123984352229652,0.00819571371018778,0.020308779678214043,0.08280576259698519,-0.014997387072675712,0.008224079450661661,-0.0045657418501556125,0.003700081555120175
67,0.06746671316857665,-0.20155320159586596,0.11296394580372238,-0.15904793654721927,-0.24523980600088377,0.02582537973001935,-0.07782002837366059,-0.04479009815093966,0.03943613360347464,0.02024966142223316,-0.0011907243927417042,-0.010380554955105132,0.01822447328198253,0.004485982132593485,0.013917359960195483,0.0503443722085325,-0.0034568553922429304,-0.0014396294671213405,-0.008124189166982486,0.005620097339115431
68,0.10292337381943631,-0.2875014078821355,0.15977646132825502,-0.2220043729401885,-0.3490179023578326,0.025191086950986083,-0.1041657963400335,-0.045574059553969024,0.030154021101844657,0.06199239854283007,0.006736253015930046,0.007352350016310011,0.10883261113882287,-0.025078119891258712,0.015331853668990092,0.144023490760861,-0.03520649460822484,0.017218994576963322,-0.00904205297430048,0.010241221929917563
69,0.09340862324535942,-0.2603259366240056,0.14236731474136474,-0.19546709667667125,-0.30195388469402007,0.019953215558446667,-0.08064985560332875,-0.027092823645040322,0.005339583546872552,0.048897884320404275,0.014876311595241174,0.02215225671500154,0.06402228790724647,-0.025735490790632774,-0.01172424692257856,0.005420772747341197,-0.0005229934674388739,0.001034315408523988,-0.0018676776159140922,0.0017975383441327514
70,0.0670577396285858,-0.19621581556332318,0.107834164656692,-0.14955620618612495,-0.22785988517230021,0.02078430816261437,-0.0644488356733323,-0.027935720788240467,0.01016599677334543,0.030529912437716144,0.023608908299375387,0.004819181043495071,0.054171665191750595,-0.02080126718092794,-0.008061539711149352,0.031445351854536924,-0.014733424653693435,0.021186355205995246,0.017679478429887978,-0.011780732748055767
