,Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
19,19,0.009103252539917,-0.0717366536820515,0.0489987037399128,-0.0814378222976865,-0.1254103762648402,0.0430025439450616,-0.0811440601343032,-0.1014407347344506,0.1507859782581915,-0.0601979672990589,-0.0861513694992772,-0.0093255698679094,-0.0646725756304189,0.0254497669699096,0.0098284271085433,-0.028431010716846,0.0092558784160347,-0.006374168436944,0.0038488973497108,-0.00505607318165,4
20,20,0.0136035854217363,-0.0858471474276327,0.0584106995457608,-0.0962454358228278,-0.1516274372589008,0.0472553482842875,-0.0964612914079126,-0.1174906847836318,0.1779762046839853,-0.0629848909452077,-0.1110644584159516,-0.0041343543653828,-0.0632542589878422,0.0276703679259358,0.0156183304235038,-0.0174211053307475,0.0099091353031908,-0.0154145909399612,-0.0086347921806903,0.0042428370956304,4
21,21,0.0333886854142751,-0.1457515233541986,0.0974386815110402,-0.1565540636190267,-0.2573619686123319,0.0623539863804825,-0.1532624768110044,-0.1725656242703947,0.2679177747734492,-0.0664790741360337,-0.1908975478543876,0.0159623422192812,-0.0494484195474011,0.0308382698158947,0.03192194438705,0.0162973781957664,0.0129315448729508,-0.0436382553575219,-0.046704554994138,0.0321487668860388,4
22,22,0.0224838668272624,-0.1150292150057471,0.0782663394603664,-0.1280089317248365,-0.2080230599886718,0.0577987487872093,-0.1320144775189671,-0.1578693550497587,0.2484323048440341,-0.076486834529109,-0.1745644625232517,-0.0091486690153899,-0.0864959906490273,0.0521389907200852,0.0464500656906498,0.0367672722436707,0.012477564212603,-0.0429419515611714,-0.0471812934523508,0.0308436940548381,4
23,23,0.0212646702122246,-0.1100741032450494,0.0744489006942492,-0.121454338033271,-0.1959073236666618,0.0549478005764444,-0.1229126107089571,-0.1468347154324588,0.2290147076308422,-0.0728245686945332,-0.1573120809643085,-0.0058100682284618,-0.0809815575912451,0.0437151015476012,0.0342695386082099,0.008226743434279,0.0137214118330538,-0.0335110717184492,-0.0300345082084186,0.0180495388494503,4
24,24,0.0234895263716423,-0.1132148551947732,0.0752641419840121,-0.1211051393233762,-0.1944404291030677,0.0508073800418685,-0.1141746487888098,-0.1288443752237103,0.1920163875891673,-0.0525286086105497,-0.12067447800241,0.0116048438699885,-0.0282873929622773,0.011521109581128,0.0084389808247715,-0.0097747019895123,0.0038720866897696,-0.0105882529429717,-0.0063352606559747,0.0038883419224281,4
25,25,0.0147604315231029,-0.087670756239739,0.0588794068913142,-0.0961431209862904,-0.1507640028323636,0.0455571216089755,-0.0925052243257313,-0.1101945595071219,0.1633217241375822,-0.0567333173566864,-0.0955104517297964,-0.0040023042344364,-0.0530380432441959,0.0214477302482938,0.009605413953573,-0.0219981527634388,0.0081704684558511,-0.006457454156379,0.0031655697073805,-0.0046779449260219,4
26,26,0.0204922000154553,-0.104351297300633,0.0695258306578147,-0.1122757880293344,-0.1788648182586137,0.0487050805283602,-0.1057086900796047,-0.1205304417497463,0.1777674866991491,-0.0522753584763651,-0.1061991546925878,0.0062900762085823,-0.0343478302394628,0.0127087330532067,0.0057356154612125,-0.0205834383935892,0.0064259318430561,-0.0064892691315172,0.00177417497864,-0.0029385693379116,4
27,27,0.0194802143706918,-0.1011142412785642,0.0673451910341601,-0.1088543538459465,-0.1728603806329167,0.0478266862363819,-0.1026126358516602,-0.1178742054195129,0.1741223225620917,-0.0528600443036916,-0.1036915014469866,0.0016583083663062,-0.0392243920012472,0.0167231142577512,0.0097595829372141,-0.0111469671830559,0.0052346059462517,-0.0067333257104181,0.000121323498481,-0.0019092713532497,4
28,28,0.0187858255410683,-0.0970371976204082,0.0639284225584548,-0.1026799811073573,-0.161461371633816,0.0443705529597971,-0.0929059802318807,-0.1049880545225608,0.1515221613135988,-0.0462316930493313,-0.0858435131807918,0.0051372811893727,-0.0292716676642224,0.0092652406033448,0.0025502439344472,-0.0200253869888907,0.0034550272743302,-0.0026143544375156,0.0034839687246591,-0.0032510780102558,4
29,29,0.0343057569777367,-0.1438491837842339,0.0942001470919849,-0.1492851826792777,-0.2427972064645146,0.0560276985166882,-0.1362747784098544,-0.1472453579012941,0.2202674176868414,-0.0499225181002116,-0.1444058743558554,0.0179106702669244,-0.0191176151711081,0.0110560308055258,0.0133124181528789,0.0050159365031042,0.0026516663347675,-0.0153509485439159,-0.0126002685550543,0.0078496328449385,4
30,30,0.0466436893539147,-0.1782772774069369,0.1156428210063698,-0.1811585690544618,-0.2980867319547189,0.0608662186133511,-0.1600358293777054,-0.1631715553851969,0.2408706146702975,-0.0363412666868256,-0.159737243943576,0.0353056584236046,0.0249536706256554,-0.0055891543853724,0.011140751872947,0.0352925040637299,-0.007376209699087,-0.0142100290477659,-0.0212028452250276,0.0165496589959546,4
31,31,0.0304764893192399,-0.134477587657781,0.0887646644776275,-0.1418936666298194,-0.230294904716778,0.0571711201690184,-0.1357763173476263,-0.1553404202577585,0.2421902269462564,-0.0695621649031119,-0.1716135711845587,-0.0097383584453813,-0.0897778258917427,0.0550512915835505,0.0479752098917449,0.027043034051423,0.0204690539865703,-0.0518186730651947,-0.0534646096232829,0.0345205724735589,4
32,32,0.0124104196509017,-0.0793812965416649,0.0530139189777486,-0.0865501458105805,-0.1335909195052048,0.0420772358432157,-0.0812384401129654,-0.097338208550523,0.1412566759182512,-0.0529277418339069,-0.0745713693917269,-0.0191024805707756,-0.0611165200655638,0.0302856899216762,0.0185385833881625,0.0029504491553585,0.0062511931201647,-0.0054788792519635,0.0001350145900944,-0.0029177086315731,4
33,33,0.0352868096106698,-0.142922425693817,0.0922167975676764,-0.1445552602988512,-0.2336698304442676,0.0510535252843088,-0.1245393196808109,-0.1286933881843552,0.1865160618952866,-0.0358718871523466,-0.1184910402598624,0.0278504381120199,0.0019659288101914,-0.0026930832105643,0.0009317768215013,-0.016452083494827,0.0074867024174353,-0.01892346058068,-0.0193468694140366,0.015122712754255,4
34,34,0.0527644382504088,-0.1925349573105377,0.1231477930864275,-0.190747762366613,-0.313381197525,0.0592962732317664,-0.1604727692772309,-0.1564069773012783,0.2258882427245109,-0.0247626710551496,-0.1475312595516952,0.0431738233871907,0.0411215285016966,-0.0148274417360926,0.0034023971077735,0.020368243366916,-0.002342886689164,-0.0180212345939666,-0.0259167440023181,0.0211169701463439,4
35,35,0.0342416643470624,-0.1401454944692161,0.0903769757451274,-0.1417749195960577,-0.2285251367206928,0.0508817805739432,-0.1223652835994801,-0.127726331490949,0.1849298942180375,-0.03853130968729,-0.1128255824190867,0.0167368493010511,-0.0057623411122545,0.0030605956460028,0.0056161274311452,-0.0002632907025344,0.0012432309754711,-0.0073134150979387,-0.0044795474053601,0.0026594395912751,4
36,36,0.0315119443400027,-0.1310552177361195,0.08406013677382,-0.1315762037046743,-0.2102061749489411,0.0475362863665832,-0.1107793508193296,-0.1150788270802859,0.1634745143221922,-0.0362878796776802,-0.0941105706783215,0.0133864027458736,-0.0102985743620287,0.0024881899275415,0.0009269839441823,-0.0157062818415875,0.0042456071199423,-0.0040790251681484,0.0020266037620898,-0.0025668752759927,4
37,37,0.0260241120828861,-0.115254502392913,0.0740905485873607,-0.1165612995479593,-0.1841696386009841,0.044626215716298,-0.0985105634336369,-0.1049412219504465,0.1481424599868596,-0.0386174332274241,-0.0808218033758393,0.0064814909700352,-0.0191026114350298,0.0054447170394741,0.0006329410113964,-0.0177924908676832,0.0029502439451256,0.0012161998217207,0.0089565271622947,-0.0078781876226358,4
38,38,0.0508042553449428,-0.1857048995089805,0.118058308258663,-0.1823982788901178,-0.2980411887215441,0.0571561492040965,-0.1522694651604428,-0.1507545793616976,0.2205034490356118,-0.0321058851409252,-0.1471273775726087,0.0254347585240877,0.0031970682680848,0.0070516454103998,0.0181315052244978,0.024792733267206,0.006326110261687,-0.0303985189284697,-0.0368837326927982,0.0269068671315531,4
39,39,0.0207334957597428,-0.0995367074127168,0.0639872393532373,-0.1011190199239553,-0.1572626445606669,0.0411554887875596,-0.0850132762461727,-0.0930521263171748,0.1301470091434729,-0.0404081924933454,-0.0657101117345071,-0.0096931440939815,-0.0372186973147764,0.0180457092524885,0.011044027676881,0.0025403793931681,0.0016396251564059,0.000428737011609,0.0053838655337829,-0.0060123760111531,4
40,40,0.0139261228001925,-0.0804132188003363,0.0521042539823524,-0.0834442183154886,-0.1267299848780382,0.0382703095980557,-0.0716731633335531,-0.0835671740839675,0.1175159000910166,-0.0468537951343194,-0.0565342112259119,-0.0238431037387999,-0.0661948135734907,0.0328377549055556,0.018694773121681,-0.0035397513939382,0.0105503904434274,-0.0093794007331296,-0.0039555983781112,0.0002699841730449,4
41,41,0.0603002200378822,-0.2069613703796947,0.1288917137279327,-0.1957384557763717,-0.3191143050026785,0.0535580356357386,-0.1503457621137144,-0.1357482942762553,0.1878402210246514,-0.0074350675728992,-0.1162069796830663,0.0419825340121807,0.0629094814823685,-0.0239088285820141,-0.0006909162204569,0.0378740237052774,-0.0138224358345894,-0.0031332124852011,-0.0123549390383839,0.0114760702766685,4
42,42,0.0528774359951799,-0.1873745470640434,0.1172867227830473,-0.1791107629519812,-0.2908360633213763,0.0520348633320474,-0.1400734100324386,-0.130433184839997,0.1813973059287808,-0.0151273918415911,-0.1095574863496206,0.0349379022959249,0.0430883066393831,-0.0176973940225661,-0.002315465415379,0.0157734726946683,-0.0065032175535916,-0.0031913596184857,-0.0062719493026385,0.0058323028176158,4
43,43,0.0285333946749717,-0.119874459861698,0.0758331357761633,-0.1179346615493353,-0.1856410510935257,0.0426804074210704,-0.0952971676048711,-0.0989468527345028,0.1382250391896959,-0.0347456273348901,-0.0730220460758745,-0.0120135130387748,-0.0320760189697958,0.0221613266314616,0.0206194510882174,0.0303277479644024,0.0003807771169808,-0.0062961627862832,-0.0069100353983369,0.0029862729356759,4
44,44,0.0699396796754109,-0.2316063522145483,0.142956542886374,-0.2153717249839071,-0.3518868454270238,0.0547756537353521,-0.1609970543779162,-0.1406596222213909,0.1941408794045741,-0.00075487293218,-0.1235407520702326,0.0395582168972405,0.062172486464407,-0.0170148014851663,0.0095071860282795,0.0543856455517011,-0.0067762159257963,-0.0194704154967839,-0.0347217862137712,0.0282962738735244,4
45,45,0.0288872091316927,-0.1175944173382627,0.072978218428642,-0.1119094505449686,-0.1738419329483891,0.0377670874338088,-0.0820610010667814,-0.0793466384532145,0.1021550817039369,-0.0226553295562431,-0.044337625650163,0.0096026040736781,-0.0053915907387813,-0.004299747954884,-0.0098779234245091,-0.0370039545507864,0.0059353567133374,0.0021188067642557,0.0092234738459988,-0.0067242426634933,4
46,46,0.0283950334019001,-0.1161628606491031,0.0720946960355174,-0.1106747574189484,-0.171916219076993,0.0378492158619124,-0.0822243816808674,-0.08073232379533,0.1055339599474336,-0.0240428396693668,-0.0466692416409731,0.0016316218268454,-0.0089176569693676,0.0024141121259548,-0.0002355464414351,-0.0075960328038458,0.0007923077664644,0.0025509103511615,0.0051463038357982,-0.0037252032374058,4
47,47,0.0474927458227821,-0.1666165521314543,0.1021476117129583,-0.1538183923444871,-0.2455132227122081,0.0414323484590288,-0.1078942164881891,-0.0905628831164751,0.1106598148356356,0.0045891064094928,-0.0462468548042599,0.0403460621154544,0.081657556366874,-0.0439957051953063,-0.0267042346441326,-0.0006965254241191,-0.0180943179497865,0.0248918889705729,0.0225996581304726,-0.0123700731247656,4
48,48,0.0607665101063776,-0.2038548579289985,0.1247098152275785,-0.1871850720653322,-0.302294604391327,0.0483528856375707,-0.1356753003590153,-0.1184530456036618,0.1601337468278481,-0.0047075201798499,-0.09557235248331,0.032921220202628,0.0450229829396482,-0.0165891773853248,-0.0005437935320495,0.0181809800633713,-0.0038563736123336,-0.0079937385153995,-0.0124546812694979,0.0101494021381621,4
49,49,0.0477795167625119,-0.1647804763251841,0.0994661637519906,-0.1482152664563128,-0.2340280736703296,0.0381039957655413,-0.0976289335223199,-0.0792928223855047,0.0937887102473199,0.0023126575539547,-0.0361059415602549,0.0291741283937234,0.0509499679002571,-0.0298295844328071,-0.0215765872059223,-0.0190539993424589,-0.0067735299582622,0.0158092299046635,0.0188648062909873,-0.0122549978770145,4
50,50,0.0256799415811944,-0.1075733136663099,0.0662718658337034,-0.1014558173802188,-0.1554597971191649,0.0352549247629768,-0.0726363950982628,-0.0709868220108706,0.0891085338491882,-0.0232397799281502,-0.0304627745475102,-0.0049164714215733,-0.0135860614315506,0.0033805665249139,-0.0024655201408985,-0.0127584696322214,0.0003541443723131,0.0107348529501594,0.0178914274086275,-0.0142573790060151,4
51,51,0.0511278284967679,-0.1746748528287477,0.1057823012616482,-0.1579712359698691,-0.2512100729684164,0.0409055157875918,-0.1080454106774525,-0.0912022894860745,0.1153668780736664,-0.002227771050095,-0.0554047977409733,0.0145889727543035,0.0292675330315268,-0.0086427107109573,0.0016798617969017,0.0200387060000783,-0.0017968404196644,-0.0033001707609414,-0.0074695373821708,0.0059728542849284,4
52,52,0.0652605083575457,-0.2128945028768795,0.1285003004401913,-0.1908976343874366,-0.306988961135334,0.0457574810596956,-0.1314759726647943,-0.1096168289061065,0.1444029179298603,0.0011782201834186,-0.0823213864901533,0.0188641299889113,0.0348507331062566,-0.005120542791632,0.0115023956044144,0.0444982982038585,-0.0031580183881724,-0.0122932768297356,-0.0205887214234349,0.0149175195809296,4
53,53,0.0590514834251137,-0.192979831150734,0.1150848790122224,-0.1697287967958178,-0.269670617344237,0.0396941866494394,-0.1103408096018608,-0.0882411443520621,0.1095752610031927,0.0046144215481879,-0.0529961430109438,0.0194308046292193,0.0418028822385688,-0.0151286004409245,-0.0021518967246052,0.0209414345542582,-0.0066667392323649,0.0030158183749648,0.0005307534238826,0.0002706170057511,4
54,54,0.0709280976680214,-0.2274475541067727,0.1370053083337099,-0.2030676699269357,-0.3279805611792389,0.0470189520128218,-0.14026039540204,-0.1158008641768222,0.1540566429275624,0.0063526225320758,-0.0893863739281873,0.0054795207785622,0.0418323247160647,0.0062320023943736,0.0352266035991052,0.1256092832501824,-0.0154552498756481,-0.0175672655842586,-0.043650765977369,0.033689460655833,4
55,55,0.0528627123608209,-0.1779537847165421,0.1068166071505736,-0.1585953767203857,-0.2512296918382326,0.0400004361380442,-0.1058773699813424,-0.0886346641379078,0.1117707419145379,-0.003723981176672,-0.0524649746628318,0.0083558369942258,0.0177716337241615,-0.0029780301067429,0.004122000562784,0.017544270458575,-0.0007576009290509,-0.0015442613167566,-0.0019692609109611,0.0006195187073466,4
56,56,0.0313805392677511,-0.1184285349324698,0.0705242552673359,-0.105058083194368,-0.1594216839658819,0.0308911402911389,-0.0646940432572769,-0.0550993039113788,0.0598479310184651,-0.0109104643705246,-0.0072856756459253,-0.0036061530192252,-0.0048189576771385,-0.0019146461483176,-0.0080553795721347,-0.0231318139488131,0.0029663511738691,0.011113083328986,0.0186419309882285,-0.0146134187601537,4
57,57,0.0625870794882167,-0.2007687305643492,0.118835486991209,-0.1742843753521727,-0.2767462663673538,0.0390696085794993,-0.1113390987249651,-0.0879331345764644,0.1100719422498749,0.0054120942530751,-0.0521786454828941,-0.0129741271944454,0.0190967422244634,0.0147556113825932,0.035017675175457,0.1171909107942381,-0.0170440097616898,-0.0045974005359146,-0.0226127420448473,0.0158605527403107,4
58,58,0.0854244651357092,-0.2550158296701483,0.147738591346661,-0.2120087578703764,-0.3374947112877383,0.0356680452652709,-0.1192020894404612,-0.0740909978554396,0.0772590231415517,0.0388311494666405,-0.0323394145133282,0.0446129301167296,0.0937473978783986,-0.0414384281332785,-0.0189846105414763,0.0052897488101027,-0.0045632074169718,0.000529911735276,-0.0051268674310111,0.0060497388463699,4
59,59,0.0806208190795439,-0.2410556259309776,0.1389451283323648,-0.1988636397070371,-0.3150293675243596,0.0333824362877238,-0.109758720312991,-0.0673452663918655,0.0682406195204504,0.0368390579972455,-0.0260845813469979,0.0468403440024958,0.0983096332056085,-0.0465803325303749,-0.0240947191777332,0.0026291774830024,-0.0097800732548901,0.0078797417961778,0.0011122637299321,0.0029276737589743,4
60,60,0.0686587461294071,-0.2146166036583873,0.125649793296183,-0.1826742759513284,-0.2895015895399809,0.0380312398244191,-0.1121411749609096,-0.0851090817092429,0.1049038895698338,0.0082523937545152,-0.0491637046740098,-0.0150688753916993,0.0109891688687832,0.0181138470786077,0.0344566009990882,0.0998465443595512,-0.0083518756301024,-0.0095846467813399,-0.0222025106491891,0.0143895539256462,4
61,61,0.0097462321508519,-0.0617238900137485,0.0373206176922298,-0.0578513766954868,-0.0797819890137473,0.0268827893677714,-0.0369966901109222,-0.0417247150148325,0.0449762440996877,-0.0312476807370381,0.0076170420418087,-0.0287558713696038,-0.0511945278352022,0.0186210542769155,0.0002036390482103,-0.0271791971039525,0.0054885356696152,0.0152639172153126,0.0272898198847475,-0.0223472496253964,4
62,62,0.0801692500181592,-0.2423289479530478,0.1408180170844748,-0.2031500457232853,-0.323683382451985,0.0377433181827132,-0.1214138588699823,-0.0859025537837286,0.1031716544474317,0.0237968288489342,-0.0501946515215495,-0.0027496665097517,0.0503786459067877,0.0041215422261833,0.0341329589402938,0.1352965519931618,-0.0187247413541154,-0.0098754756763079,-0.0364020020692992,0.0283965300637184,4
63,63,0.0766973334385038,-0.2282253352622746,0.1299054829860623,-0.1845675358400727,-0.2895416123964058,0.0304126333902911,-0.097844873883779,-0.0596614764681844,0.0599285683343586,0.0285689624048631,-0.0179431901539559,0.0114451770038284,0.0574124586377565,-0.0155145389135539,0.0042217532654481,0.0578819785903126,-0.0145300530259082,0.0064153493760996,-0.0036785494127547,0.0039293055924615,4
64,64,0.1097085052802366,-0.3090161542131779,0.1739674899736503,-0.2438678466964951,-0.3865249953014036,0.0303900101774875,-0.12214992260698,-0.061966715997476,0.0566278982444057,0.0574838503481069,-0.0232001571652816,0.033104094624786,0.0973054377908316,-0.0313954415129263,-0.0017484178111472,0.0522888705117838,-0.0072008065447632,-0.0080770388087608,-0.0218767949459873,0.018642713561411,4
65,65,0.0154003614136808,-0.0730468564490745,0.0422223121020215,-0.0629112641416655,-0.0869324905776963,0.0238135326105588,-0.0333114599614668,-0.0321554592339495,0.0278284400770117,-0.0208063786939522,0.0194083399679373,-0.0234208417176393,-0.0312062187923994,0.0094309030976261,-0.0039072421309673,-0.0180346937329877,-0.0003018654964478,0.0195498582721686,0.0269212951582792,-0.0201214694873806,4
66,66,0.0505371701460461,-0.1631163057442584,0.0938301043520738,-0.1354348478644173,-0.2088328672451302,0.029511184259979,-0.076302179440161,-0.0556873051414659,0.0594673484672432,0.0059938792644421,-0.0096510011697417,-0.0179281687607218,0.0151239843522296,0.0081957137101877,0.020308779678214,0.0828057625969851,-0.0149973870726757,0.0082240794506616,-0.0045657418501556,0.0037000815551201,4
67,67,0.0674667131685766,-0.2015532015958659,0.1129639458037223,-0.1590479365472192,-0.2452398060008837,0.0258253797300193,-0.0778200283736605,-0.0447900981509396,0.0394361336034746,0.0202496614222331,-0.0011907243927417,-0.0103805549551051,0.0182244732819825,0.0044859821325934,0.0139173599601954,0.0503443722085325,-0.0034568553922429,-0.0014396294671213,-0.0081241891669824,0.0056200973391154,4
68,68,0.1029233738194363,-0.2875014078821355,0.159776461328255,-0.2220043729401885,-0.3490179023578326,0.025191086950986,-0.1041657963400335,-0.045574059553969,0.0301540211018446,0.06199239854283,0.00673625301593,0.00735235001631,0.1088326111388228,-0.0250781198912587,0.01533185366899,0.144023490760861,-0.0352064946082248,0.0172189945769633,-0.0090420529743004,0.0102412219299175,4
69,69,0.0934086232453594,-0.2603259366240056,0.1423673147413647,-0.1954670966766712,-0.30195388469402,0.0199532155584466,-0.0806498556033287,-0.0270928236450403,0.0053395835468725,0.0488978843204042,0.0148763115952411,0.0221522567150015,0.0640222879072464,-0.0257354907906327,-0.0117242469225785,0.0054207727473411,-0.0005229934674388,0.0010343154085239,-0.001867677615914,0.0017975383441327,4
70,70,0.0670577396285858,-0.1962158155633231,0.107834164656692,-0.1495562061861249,-0.2278598851723002,0.0207843081626143,-0.0644488356733323,-0.0279357207882404,0.0101659967733454,0.0305299124377161,0.0236089082993753,0.004819181043495,0.0541716651917505,-0.0208012671809279,-0.0080615397111493,0.0314453518545369,-0.0147334246536934,0.0211863552059952,0.0176794784298879,-0.0117807327480557,4
